name,year_month,message_count
#sports-isolation-zone,2024-06,64
#sports-isolation-zone,2024-07,49
#sports-isolation-zone,2024-08,66
#sports-isolation-zone,2024-09,62
#sports-isolation-zone,2024-10,62
#sports-isolation-zone,2024-11,71
#sports-isolation-zone,2024-12,66
#sports-isolation-zone,2025-01,67
#sports-isolation-zone,2025-02,97
#sports-isolation-zone,2025-03,44
#sports-isolation-zone,2025-04,45
#sports-isolation-zone,2025-05,41
#sports-isolation-zone,2025-06,91
#sports-isolation-zone,2025-07,14
#sports-isolation-zone,2025-08,59
#sports-isolation-zone,2025-09,140
#sports-isolation-zone,2025-10,100
#sports-isolation-zone,2025-11,139
#sports-isolation-zone,2025-12,101
#sports-isolation-zone,2026-01,68
#sports-isolation-zone,2026-02,91
#sports-isolation-zone,2026-03,157
#sports-isolation-zone,2026-04,132
#sports-isolation-zone,2026-05,129
#sports-isolation-zone,2026-06,437
#sports-isolation-zone,2026-07,1255
#suggestions,2020-10,62
#suggestions,2020-12,79
#suggestions,2021-01,30
#suggestions,2021-02,75
#suggestions,2021-03,48
#suggestions,2021-04,55
#suggestions,2021-05,60
#suggestions,2021-06,90
#suggestions,2021-07,63
#suggestions,2021-08,160
#suggestions,2021-09,73
#suggestions,2021-10,202
#suggestions,2021-11,47
#suggestions,2021-12,76
#suggestions,2022-01,51
#suggestions,2022-02,24
#suggestions,2022-03,64
#suggestions,2022-05,33
#suggestions,2022-07,28
#suggestions,2022-09,2
#suggestions,2022-10,8
#suggestions,2022-11,14
#suggestions,2022-12,11
#suggestions,2023-01,19
#suggestions,2023-02,25
#suggestions,2023-03,28
#suggestions,2023-04,48
#suggestions,2023-05,17
#suggestions,2023-06,1
#suggestions,2023-07,11
#suggestions,2023-08,13
#suggestions,2023-10,5
#suggestions,2023-11,3
#suggestions,2023-12,2
#suggestions,2024-01,68
#suggestions,2024-02,2
#suggestions,2024-04,21
#suggestions,2024-05,7
#suggestions,2024-06,1
#suggestions,2024-07,10
#suggestions,2024-08,7
#suggestions,2024-09,1
#suggestions,2024-10,17
#suggestions,2024-11,5
#suggestions,2024-12,4
#suggestions,2025-01,61
#suggestions,2025-02,160
#suggestions,2025-05,87
#suggestions,2025-06,32
#suggestions,2025-07,3
#suggestions,2025-08,15
#suggestions,2025-09,34
#suggestions,2025-10,82
#suggestions,2025-11,75
#suggestions,2025-12,214
#suggestions,2026-01,48
#suggestions,2026-02,155
#suggestions,2026-03,152
#suggestions,2026-04,75
#suggestions,2026-05,40
#suggestions,2026-06,146
#suggestions,2026-07,138
#suggestions > A behavioral pattern. Y'all get told no (archived thread),2026-04,27
"#suggestions > Hey @everyone, we're once again looking (archived thread)",2025-05,21
#suggestions > On Channels (thread),2026-07,2
#suggestions > Should we have a 'good-news' channel (archived thread),2026-03,90
#suggestions > Spoilers in CC (archived thread),2025-05,193
#suggestions > Suggestion: alongside a good-news (archived thread),2026-03,41
#suggestions > Trading marketplace text channel for (archived thread),2024-11,2
#suggestions > gondar why lothars (archived thread),2021-12,72
#suggestions > gondar why lothars (archived thread),2022-01,2
#suggestions > nuke good-news (archived thread),2026-03,109
#suggestions > sotw suggestions thread (archived thread),2026-01,14
#summeringo,2023-07,60
#summeringo-proof,2023-07,16
#summeringo-proof > CREAM proof (archived thread),2023-07,142
#summeringo-proof > Team Cream (archived thread),2023-07,1
#summeringo-proof > Thot Things (archived thread),2023-07,147
#summeringo-proof > gone-fishing-:frog:  PROOF (archived thread),2023-07,147
#text-for-vc,2021-10,527
#text-for-vc,2021-11,1766
#text-for-vc,2021-12,2125
#text-for-vc,2022-01,1166
#text-for-vc,2022-02,489
#text-for-vc,2022-03,383
#text-for-vc,2022-04,40
#text-for-vc,2022-05,60
#text-for-vc,2022-06,110
#text-for-vc,2022-07,35
#text-for-vc,2022-08,74
#text-for-vc,2022-09,112
#text-for-vc,2022-10,270
#text-for-vc,2022-11,290
#text-for-vc,2022-12,88
#text-for-vc,2023-01,66
#text-for-vc,2023-02,105
#text-for-vc,2023-03,86
#text-for-vc,2023-04,72
#text-for-vc,2023-05,114
#text-for-vc,2023-06,95
#text-for-vc,2023-07,23
#text-for-vc,2023-08,34
#text-for-vc,2023-09,55
#text-for-vc,2023-10,501
#text-for-vc,2023-11,298
#text-for-vc,2023-12,578
#text-for-vc,2024-01,645
#text-for-vc,2024-02,384
#text-for-vc,2024-03,565
#text-for-vc,2024-04,743
#text-for-vc,2024-05,375
#text-for-vc,2024-06,558
#text-for-vc,2024-07,350
#text-for-vc,2024-08,420
#text-for-vc,2024-09,261
#text-for-vc,2024-10,364
#text-for-vc,2024-11,322
#text-for-vc,2024-12,230
#text-for-vc,2025-01,278
#text-for-vc,2025-02,461
#text-for-vc,2025-03,292
#text-for-vc,2025-04,239
#text-for-vc,2025-05,172
#text-for-vc,2025-06,215
#text-for-vc,2025-07,169
#text-for-vc,2025-08,164
#text-for-vc,2025-09,603
#text-for-vc,2025-10,340
#text-for-vc,2025-11,199
#text-for-vc,2025-12,266
#text-for-vc,2026-01,199
#text-for-vc,2026-02,176
#text-for-vc,2026-03,308
#text-for-vc,2026-04,142
#text-for-vc,2026-05,132
#text-for-vc,2026-06,204
#text-for-vc,2026-07,45
#text-for-vc > @kirijojo 1440p monitor (archived thread),2024-06,4
#text-for-vc > thread (archived thread),2025-09,20
#town-hall,2020-11,23
#town-hall,2020-12,178
#town-hall,2021-01,80
#town-hall,2021-02,178
#town-hall,2021-03,105
#town-hall,2021-04,22
#town-hall,2021-05,300
#town-hall,2021-06,41
#town-hall,2021-07,4
#town-hall,2021-08,11
#town-hall,2021-09,27
#town-hall,2021-10,120
#town-hall,2021-11,44
#town-hall,2021-12,116
#town-hall,2022-01,240
#town-hall,2022-02,31
#town-hall,2022-03,19
#town-hall,2022-04,20
#town-hall,2022-05,27
#town-hall,2022-06,75
#town-hall,2022-08,22
#town-hall,2022-09,10
#town-hall,2022-10,67
#town-hall,2022-11,94
#town-hall,2022-12,39
#town-hall,2023-01,5
#town-hall,2023-02,11
#town-hall,2023-03,110
#town-hall,2023-04,38
#town-hall,2023-05,7
#town-hall,2023-06,20
#town-hall,2023-07,43
#town-hall,2023-08,5
#town-hall,2023-09,42
#town-hall,2023-10,10
#town-hall,2023-11,6
#town-hall,2023-12,7
#town-hall,2024-01,3
#town-hall,2024-02,2
#town-hall,2024-03,2
#town-hall,2024-04,1
#town-hall,2024-05,15
#town-hall,2024-06,62
#town-hall,2024-07,4
#town-hall,2024-09,2
#town-hall,2024-10,4
#town-hall,2024-11,1
#town-hall,2024-12,1
#town-hall,2025-01,3
#town-hall,2025-02,12
#town-hall,2025-03,74
#town-hall,2025-04,24
#town-hall,2025-06,44
#town-hall,2025-07,38
#town-hall,2025-08,13
#town-hall,2025-10,12
#town-hall,2025-11,1
#town-hall,2025-12,30
#town-hall,2026-01,4
#town-hall,2026-02,3
#town-hall,2026-03,15
#town-hall,2026-04,4
#town-hall,2026-05,1
#town-hall,2026-06,1
#town-hall,2026-07,4
#town-hall > 1) Expanded Ranks Thread (archived thread),2025-04,113
#town-hall > 10th level broadcasts (archived thread),2022-03,6
#town-hall > 1th level broadcasts (archived thread),2022-03,11
#town-hall > 2) Pickaxe Reform (archived thread),2025-04,8
#town-hall > 3) Hellcat Referendum (archived thread),2025-04,41
#town-hall > 5 SPECIAL RULE SCOREBOARD (archived thread),2023-07,2
#town-hall > 5th level broadcasts (archived thread),2022-03,5
#town-hall > 6/28 Promos (archived thread),2024-06,5
#town-hall > @everyone (Sorry Marxy 😉 ) It's time (archived thread),2023-10,3
"#town-hall > @everyone Hello guys gals and NB pals, (archived thread)",2024-03,3
#town-hall > @everyone It's time to vote on the new (archived thread),2025-06,52
"#town-hall > @everyone Long overdue for promos, but (archived thread)",2025-06,11
#town-hall > @everyone We have a few major promos in (archived thread),2024-01,46
#town-hall > Andy bad thread (archived thread),2023-03,15
"#town-hall > Andy stepping down, No election. (archived thread)",2023-12,10
#town-hall > Article 0 - Fluff Posts (archived thread),2023-09,12
#town-hall > Article 0 - Pelicans (archived thread),2022-12,14
#town-hall > Article 0 - Shitposting (archived thread),2022-11,51
#town-hall > Article 0 - you know you need it (archived thread),2023-04,50
#town-hall > Article 5 Mod Ties (archived thread),2023-09,5
#town-hall > Article I - Mod Promotion (archived thread),2022-12,4
#town-hall > Article I - Mod Promotion (archived thread),2023-04,3
#town-hall > Article I - Rank Titles (archived thread),2022-11,71
#town-hall > Article II - BDFL (archived thread),2022-11,11
#town-hall > Article II - Wise Old Man Bot (archived thread),2023-04,10
#town-hall > Article III - Separation of Mod Duties (archived thread),2022-11,2
#town-hall > Article IV - Mod Terms (archived thread),2022-11,2
#town-hall > Article V - Mod Selection (archived thread),2022-11,79
#town-hall > Bingo Planning (archived thread),2025-06,4
#town-hall > Bingo Planning (archived thread),2025-07,2
#town-hall > Cape Icon Length Poll (archived thread),2025-12,19
#town-hall > Clan Charter Thread (archived thread),2026-04,24
"#town-hall > Clan Ranks, Titles, and Icons! (archived thread)",2022-09,5
"#town-hall > Clan Ranks, Titles, and Icons! (archived thread)",2022-10,22
#town-hall > Clan meeting (archived thread),2022-01,65
#town-hall > Closing tiiiime one last call for bingo y'all (archived thread),2025-07,5
#town-hall > Collection Log Items (archived thread),2022-03,7
#town-hall > Comment how you hate all three icons here! (archived thread),2023-12,14
#town-hall > CommunismWrx application thread (archived thread),2023-09,20
#town-hall > Complain about your lack of events points here (archived thread),2023-09,3
#town-hall > Cute Bulge Application (archived thread),2023-09,8
#town-hall > Deafish Mod Application (archived thread),2023-06,24
#town-hall > Does Communism Wrx? (archived thread),2023-06,13
#town-hall > Elbo Mod Application (archived thread),2023-06,24
#town-hall > Elbo Mod Application (archived thread),2023-07,2
#town-hall > Fallingo ‘24 Q4 (archived thread),2024-10,6
#town-hall > Feedback thread (archived thread),2023-04,41
"#town-hall > Hello @everyone, it's the end of the (archived thread)",2024-07,2
"#town-hall > Hi all, those of us in the events team (archived thread)",2024-01,27
#town-hall > Hollie Mod Application (archived thread),2023-09,12
#town-hall > It's a brand new month and that means (archived thread),2024-09,17
#town-hall > Left Scape Winter Bingo Signups (archived thread),2022-12,15
#town-hall > Mar 26 Promos (archived thread),2026-04,38
#town-hall > Mod Guidelines (archived thread),2022-03,16
#town-hall > Nerd shit (archived thread),2022-12,10
#town-hall > New & Old Ranks (archived thread),2025-03,352
#town-hall > Newsletter ideas (archived thread),2023-05,9
#town-hall > Pk Rank Criteria (archived thread),2025-04,154
#town-hall > Pk Rank Criteria (archived thread),2025-05,4
#town-hall > Policy Updates (archived thread),2023-09,416
#town-hall > Policy Workshopping Thread (archived thread),2023-09,57
#town-hall > Promos (Dec '24–Jan '25) (archived thread),2025-02,9
#town-hall > Promos (Nov–Dec '24) (archived thread),2025-01,3
#town-hall > Promos (Oct–Nov '24) (archived thread),2024-11,4
#town-hall > Promos (Oct–Nov '24) (archived thread),2024-12,2
#town-hall > Promos 4/22/25 (archived thread),2025-04,13
#town-hall > Promos March '26 (archived thread),2026-03,4
#town-hall > Promotion Complaints (archived thread),2023-08,2
#town-hall > Promotion Complaints (archived thread),2023-09,2
#town-hall > Promotions (Oct. 2024) (archived thread),2024-10,7
#town-hall > Promotions (archived thread),2023-09,7
#town-hall > PvP (archived thread),2022-03,6
#town-hall > Questions and comments about the proposal go here. (archived thread),2023-11,23
#town-hall > Server Reorganization (archived thread),2022-12,6
#town-hall > Springo Signups (archived thread),2023-03,11
#town-hall > Springo Signups (archived thread),2023-04,2
#town-hall > Suggestions (archived thread),2025-02,83
#town-hall > Suggestions (archived thread),2025-03,17
#town-hall > Suggestions (archived thread),2025-04,1
#town-hall > Summer Election (archived thread),2023-07,19
#town-hall > Summeringo Date (archived thread),2023-07,2
#town-hall > Summeringo Duration (archived thread),2023-07,2
#town-hall > Summeringo Feedback (archived thread),2023-07,13
#town-hall > Summeringo Special Rules (archived thread),2023-07,1
#town-hall > Summeringo Structure (archived thread),2023-07,13
#town-hall > Summeringo Teams (archived thread),2023-07,2
#town-hall > Thread for election discussion (archived thread),2022-04,8
#town-hall > Thread for election discussion (archived thread),2022-05,5
#town-hall > Ticketing System (archived thread),2023-09,36
#town-hall > UnionizeNow Mod Application (archived thread),2023-06,9
#town-hall > XXL Vision Application (archived thread),2023-09,9
#town-hall > XXL Vision Mod Application (archived thread),2023-06,25
#town-hall > any questions before signing up etc (archived thread),2023-03,11
#town-hall > bing o (archived thread),2025-06,15
#town-hall > bing o (archived thread),2025-07,13
#town-hall > bingo thread (archived thread),2022-06,41
#town-hall > bonus point lines (archived thread),2022-12,13
#town-hall > clan event wheel suggestions (archived thread),2021-12,70
#town-hall > clan ranks (thread),2026-07,5
#town-hall > considering literally all but like 3 of (archived thread),2026-03,51
#town-hall > dates discussion (archived thread),2022-12,2
#town-hall > discussion thread (archived thread),2023-03,30
#town-hall > do i smell a marketplace of ideas (archived thread),2023-03,12
#town-hall > events team (archived thread),2022-01,13
#town-hall > giving elbo mod job application (archived thread),2023-09,13
#town-hall > hey everyone in the coming days we ll be (archived thread),2022-11,2
#town-hall > hey everyone in the coming days we ll be (archived thread),2022-12,2
#town-hall > it was 2020. (archived thread),2026-03,3
#town-hall > katzecradle Mod Application (archived thread),2023-06,31
#town-hall > katzecradle Mod Application (archived thread),2023-07,8
#town-hall > loot threshold (archived thread),2022-03,4
#town-hall > movie suggestions (archived thread),2023-05,13
#town-hall > please vote for FEBRUARY’s weekly events (archived thread),2023-02,3
#town-hall > post-99 (archived thread),2022-03,12
#town-hall > questions & answers about bingo (archived thread),2023-01,7
#town-hall > task tiers discussion (archived thread),2022-12,5
#town-hall > team size discussion (archived thread),2022-12,2
#town-hall > they can go in here (archived thread),2025-06,9
#town-hall > unrelated-shitposting-etc (archived thread),2022-12,30
#trade-chat,2024-12,27
#trade-chat,2025-01,11
#trade-chat,2025-02,3
#trade-chat,2025-03,2
#trade-chat,2025-05,4
#usernames,2021-01,59
#usernames,2021-02,134
#usernames,2021-03,139
#usernames,2021-04,168
#usernames,2021-05,91
#usernames,2021-06,101
#usernames,2021-07,128
#usernames,2021-08,130
#usernames,2021-09,236
#usernames,2021-10,308
#usernames,2021-11,278
#usernames,2021-12,190
#usernames,2022-01,122
#usernames,2022-02,52
#usernames,2022-03,63
#usernames,2022-04,49
#usernames,2022-05,62
#usernames,2022-06,71
#usernames,2022-07,53
#usernames,2022-08,67
#usernames,2022-09,69
#usernames,2022-10,74
#usernames,2022-11,60
#usernames,2022-12,57
#usernames,2023-01,125
#usernames,2023-02,106
#usernames,2023-03,183
#usernames,2023-04,85
#usernames,2023-05,44
#usernames,2023-06,41
#usernames,2023-07,47
#usernames,2023-08,46
#usernames,2023-09,48
#usernames,2023-10,44
#usernames,2023-11,65
#usernames,2023-12,51
#usernames,2024-01,31
#usernames,2024-02,59
#usernames,2024-03,44
#usernames,2024-04,22
#usernames,2024-05,9
#usernames,2024-06,51
#usernames,2024-07,32
#usernames,2024-08,18
#usernames,2024-09,16
#usernames,2024-10,18
#usernames,2024-11,20
#usernames,2024-12,47
#usernames,2025-01,45
#usernames,2025-02,31
#usernames,2025-03,31
#usernames,2025-04,39
#usernames,2025-05,36
#usernames,2025-06,50
#usernames,2025-07,60
#usernames,2025-08,44
#usernames,2025-09,39
#usernames,2025-10,69
#usernames,2025-11,73
#usernames,2025-12,58
#usernames,2026-01,69
#usernames,2026-02,57
#usernames,2026-03,82
#usernames,2026-04,49
#usernames,2026-05,33
#usernames,2026-06,18
#usernames,2026-07,31
#vc_greatest_hits,2021-07,71
#vc_greatest_hits,2021-08,10
#vc_greatest_hits,2021-09,18
#vc_greatest_hits,2021-10,20
#vc_greatest_hits,2021-11,17
#vc_greatest_hits,2021-12,11
#vc_greatest_hits,2022-01,41
#vc_greatest_hits,2022-02,6
#vc_greatest_hits,2022-03,4
#vc_greatest_hits,2022-04,2
#vc_greatest_hits,2022-06,6
#vc_greatest_hits,2022-07,2
#vc_greatest_hits,2022-10,2
#vc_greatest_hits,2023-04,3
#vc_greatest_hits,2023-05,1
#vc_greatest_hits,2023-06,1
#vc_greatest_hits,2023-07,4
#vc_greatest_hits,2023-10,2
#vc_greatest_hits,2026-02,9
#vc_greatest_hits,2026-03,3
#vc_greatest_hits,2026-04,2
#vc_greatest_hits,2026-07,1
#welcome,2022-01,5
